"부류코드(catgoryCode)","부류명(catgoryNm)","품목코드(stdPrdlstCode)","품목명(stdPrdlstNm)","HSK류코드(hskLclasCode)","HSK류명(hskLclasNm)","HSK호코드(hskMclasCode)","HSK호명(hskMclasNm)","HSK소호코드(hskSclasCode)","HSK소호명(hskSclasNm)","HSK품목코드(hskPrdlstCode)","HSK품목명(hskPrdlstNm)","업데이트일자(updtDe)"
"19","약용작물류","1927","결명자","12","채유(採油)에 적합한 종자와 과실  ， 각종 종자와 과실  ， 공업용·의약용 식물  ， 짚과 사료용 식물","1211","주로 향료용ㆍ의료용ㆍ살충용ㆍ살균용과 그 밖에 이와 유사한 용도에 적합한 식물과 그 부분(종자와 과실을 포함하고  ， 신선하거나 건조한 것으로 한정하며  ， 절단하거나 잘게 부순 것인지 또는 가루로 된 것인지에 상관없다)","121190","기타","1211909099","기타","2015-12-03"
"19","약용작물류","1928","구기자","12","채유(採油)에 적합한 종자와 과실  ， 각종 종자와 과실  ， 공업용·의약용 식물  ， 짚과 사료용 식물","1211","주로 향료용ㆍ의료용ㆍ살충용ㆍ살균용과 그 밖에 이와 유사한 용도에 적합한 식물과 그 부분(종자와 과실을 포함하고  ， 신선하거나 건조한 것으로 한정하며  ， 절단하거나 잘게 부순 것인지 또는 가루로 된 것인지에 상관없다)","121190","기타","1211909092","구기자","2015-12-03"
"19","약용작물류","1929","산수유","12","채유(採油)에 적합한 종자와 과실  ， 각종 종자와 과실  ， 공업용·의약용 식물  ， 짚과 사료용 식물","1211","주로 향료용ㆍ의료용ㆍ살충용ㆍ살균용과 그 밖에 이와 유사한 용도에 적합한 식물과 그 부분(종자와 과실을 포함하고  ， 신선하거나 건조한 것으로 한정하며  ， 절단하거나 잘게 부순 것인지 또는 가루로 된 것인지에 상관없다)","121190","기타","1211909099","기타","2015-12-03"
"19","약용작물류","1930","오미자","12","채유(採油)에 적합한 종자와 과실  ， 각종 종자와 과실  ， 공업용·의약용 식물  ， 짚과 사료용 식물","1211","주로 향료용ㆍ의료용ㆍ살충용ㆍ살균용과 그 밖에 이와 유사한 용도에 적합한 식물과 그 부분(종자와 과실을 포함하고  ， 신선하거나 건조한 것으로 한정하며  ， 절단하거나 잘게 부순 것인지 또는 가루로 된 것인지에 상관없다)","121190","기타","1211909093","오미자","2015-12-03"
"19","약용작물류","1931","치자","12","채유(採油)에 적합한 종자와 과실  ， 각종 종자와 과실  ， 공업용·의약용 식물  ， 짚과 사료용 식물","1211","주로 향료용ㆍ의료용ㆍ살충용ㆍ살균용과 그 밖에 이와 유사한 용도에 적합한 식물과 그 부분(종자와 과실을 포함하고  ， 신선하거나 건조한 것으로 한정하며  ， 절단하거나 잘게 부순 것인지 또는 가루로 된 것인지에 상관없다)","121190","기타","1211909099","기타","2015-12-03"
"19","약용작물류","1933","복분자","12","채유(採油)에 적합한 종자와 과실  ， 각종 종자와 과실  ， 공업용·의약용 식물  ， 짚과 사료용 식물","1211","주로 향료용ㆍ의료용ㆍ살충용ㆍ살균용과 그 밖에 이와 유사한 용도에 적합한 식물과 그 부분(종자와 과실을 포함하고  ， 신선하거나 건조한 것으로 한정하며  ， 절단하거나 잘게 부순 것인지 또는 가루로 된 것인지에 상관없다)","121190","기타","1211909099","기타","2015-12-03"
"19","약용작물류","1934","두충","12","채유(採油)에 적합한 종자와 과실  ， 각종 종자와 과실  ， 공업용·의약용 식물  ， 짚과 사료용 식물","1211","주로 향료용ㆍ의료용ㆍ살충용ㆍ살균용과 그 밖에 이와 유사한 용도에 적합한 식물과 그 부분(종자와 과실을 포함하고  ， 신선하거나 건조한 것으로 한정하며  ， 절단하거나 잘게 부순 것인지 또는 가루로 된 것인지에 상관없다)","121190","기타","1211905000","두충(杜沖)","2015-12-03"
"19","약용작물류","1935","오가피","12","채유(採油)에 적합한 종자와 과실  ， 각종 종자와 과실  ， 공업용·의약용 식물  ， 짚과 사료용 식물","1211","주로 향료용ㆍ의료용ㆍ살충용ㆍ살균용과 그 밖에 이와 유사한 용도에 적합한 식물과 그 부분(종자와 과실을 포함하고  ， 신선하거나 건조한 것으로 한정하며  ， 절단하거나 잘게 부순 것인지 또는 가루로 된 것인지에 상관없다)","121190","기타","1211909099","기타","2015-12-03"
"19","약용작물류","1938","구절초","12","채유(採油)에 적합한 종자와 과실  ， 각종 종자와 과실  ， 공업용·의약용 식물  ， 짚과 사료용 식물","1211","주로 향료용ㆍ의료용ㆍ살충용ㆍ살균용과 그 밖에 이와 유사한 용도에 적합한 식물과 그 부분(종자와 과실을 포함하고  ， 신선하거나 건조한 것으로 한정하며  ， 절단하거나 잘게 부순 것인지 또는 가루로 된 것인지에 상관없다)","121190","기타","1211909099","기타","2015-12-03"
"19","약용작물류","1939","박하","12","채유(採油)에 적합한 종자와 과실  ， 각종 종자와 과실  ， 공업용·의약용 식물  ， 짚과 사료용 식물","1211","주로 향료용ㆍ의료용ㆍ살충용ㆍ살균용과 그 밖에 이와 유사한 용도에 적합한 식물과 그 부분(종자와 과실을 포함하고  ， 신선하거나 건조한 것으로 한정하며  ， 절단하거나 잘게 부순 것인지 또는 가루로 된 것인지에 상관없다)","121190","기타","1211909070","박하","2015-12-03"
"19","약용작물류","1941","익모초","12","채유(採油)에 적합한 종자와 과실  ， 각종 종자와 과실  ， 공업용·의약용 식물  ， 짚과 사료용 식물","1211","주로 향료용ㆍ의료용ㆍ살충용ㆍ살균용과 그 밖에 이와 유사한 용도에 적합한 식물과 그 부분(종자와 과실을 포함하고  ， 신선하거나 건조한 것으로 한정하며  ， 절단하거나 잘게 부순 것인지 또는 가루로 된 것인지에 상관없다)","121190","기타","1211909099","기타","2015-12-03"
